Nome: JOAO PESSOA
Codigo Estacao: A320
Latitude: -7.165409
Longitude: -34.815627
Altitude: 33.5
Situacao: Operante
Data Inicial: 2009-01-01
Data Final: 2019-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;RADIACAO GLOBAL(Kj/m²);
2018-09-01;0700;-3,54;
2018-09-01;0800;-3,337;
2018-09-01;0900;20,984;
2018-09-01;1000;237,14;
2018-09-01;1100;967,847;
2018-09-01;1200;1739,427;
2018-09-01;1300;3050,802;
2018-09-01;1400;3112,322;
2018-09-01;1500;3421,528;
2018-09-01;1600;3378,932;
2018-09-01;1700;2652,196;
2018-09-01;1800;1754,896;
2018-09-01;1900;699,351;
2018-09-01;2000;258,59;
2018-09-01;2100;17,032;
2018-09-01;2200;-3,259;
2018-09-01;2300;-3,027;
2018-09-02;0000;-2,06;
2018-09-02;0100;-2,451;
2018-09-02;0200;-2,175;
2018-09-02;0300;-,242;
2018-09-02;0400;-1,47;
2018-09-02;0500;-2,86;
2018-09-02;0600;-,954;
2018-09-02;0700;-1,499;
2018-09-02;0800;-2,052;
2018-09-02;0900;12,07;
2018-09-02;1000;164,806;
2018-09-02;1100;538,92;
2018-09-02;1200;1322,872;
2018-09-02;1300;2161,824;
2018-09-02;1400;2166,478;
2018-09-02;1500;2408,571;
2018-09-02;1600;3121,801;
2018-09-02;1700;2233,199;
2018-09-02;1800;1960,896;
2018-09-02;1900;737,421;
2018-09-02;2000;204,279;
2018-09-02;2100;9,675;
2018-09-02;2200;-3,54;
2018-09-02;2300;-3,54;
2018-09-03;0000;-2,905;
2018-09-03;0100;-2,853;
2018-09-03;0200;-3,54;
2018-09-03;0300;-3,532;
2018-09-03;0400;-3,459;
2018-09-03;0500;-3,345;
2018-09-03;0600;-2,931;
2018-09-03;0700;-3,236;
2018-09-03;0800;-3,441;
2018-09-03;0900;60,121;
2018-09-03;1000;385,006;
2018-09-03;1100;1319,898;
2018-09-03;1200;2309,267;
2018-09-03;1300;2964,952;
2018-09-03;1400;2879,466;
2018-09-03;1500;3232,758;
2018-09-03;1600;3277,468;
2018-09-03;1700;2400,235;
2018-09-03;1800;1750,297;
2018-09-03;1900;566,189;
2018-09-03;2000;334,828;
2018-09-03;2100;14,439;
2018-09-03;2200;-3,54;
2018-09-03;2300;-3,54;
2018-09-04;0000;-3,533;
2018-09-04;0100;-3,54;
2018-09-04;0200;-3,54;
2018-09-04;0300;-3,54;
2018-09-04;0400;-3,54;
2018-09-04;0500;-3,54;
2018-09-04;0600;-3,54;
2018-09-04;0700;-3,54;
2018-09-04;0800;-3,54;
2018-09-04;0900;55,013;
2018-09-04;1000;387,437;
2018-09-04;1100;1218,18;
2018-09-04;1200;2249,993;
2018-09-04;1300;2836,568;
2018-09-04;1400;3428,745;
2018-09-04;1500;3258,453;
2018-09-04;1600;3175,564;
2018-09-04;1700;2808,617;
2018-09-04;1800;1853,909;
2018-09-04;1900;906,921;
2018-09-04;2000;197,076;
2018-09-04;2100;8,016;
2018-09-04;2200;-3,54;
2018-09-04;2300;-3,539;
2018-09-05;0000;-3,54;
2018-09-05;0100;-3,54;
2018-09-05;0200;-3,54;
2018-09-05;0300;-3,54;
2018-09-05;0400;-3,54;
2018-09-05;0500;-3,54;
2018-09-05;0600;-3,54;
2018-09-05;0700;-3,54;
2018-09-05;0800;-3,54;
2018-09-05;0900;41,444;
2018-09-05;1000;337,621;
2018-09-05;1100;1372,026;
2018-09-05;1200;2361,965;
2018-09-05;1300;2917,705;
2018-09-05;1400;3290,266;
2018-09-05;1500;3422,429;
2018-09-05;1600;3236,029;
2018-09-05;1700;2636,596;
2018-09-05;1800;2166,743;
2018-09-05;1900;690,987;
2018-09-05;2000;165,465;
2018-09-05;2100;6,812;
2018-09-05;2200;-3,54;
2018-09-05;2300;-3,191;
2018-09-06;0000;-3,259;
2018-09-06;0100;-3,54;
2018-09-06;0200;-3,54;
2018-09-06;0300;-3,526;
2018-09-06;0400;-3,54;
2018-09-06;0500;-3,54;
2018-09-06;0600;-3,52;
2018-09-06;0700;-2,485;
2018-09-06;0800;-3,433;
2018-09-06;0900;45,896;
2018-09-06;1000;347,999;
2018-09-06;1100;1169,054;
2018-09-06;1200;1823,91;
2018-09-06;1300;2905,014;
2018-09-06;1400;3169,812;
2018-09-06;1500;3275,961;
2018-09-06;1600;3106,815;
2018-09-06;1700;2483,663;
2018-09-06;1800;1405,327;
2018-09-06;1900;588,544;
2018-09-06;2000;258,98;
2018-09-06;2100;8,048;
2018-09-06;2200;-3,54;
2018-09-06;2300;-3,54;
2018-09-07;0000;-3,54;
2018-09-07;0100;-3,432;
2018-09-07;0200;-3,418;
2018-09-07;0300;-3,537;
2018-09-07;0400;-3,205;
2018-09-07;0500;-2,987;
2018-09-07;0600;-3,44;
2018-09-07;0700;-3,509;
2018-09-07;0800;-3,511;
2018-09-07;0900;35,592;
2018-09-07;1000;256,002;
2018-09-07;1100;1450,346;
2018-09-07;1200;1816,721;
2018-09-07;1300;2546,179;
2018-09-07;1400;2696,763;
2018-09-07;1500;3517,437;
2018-09-07;1600;3322,318;
2018-09-07;1700;2927,365;
2018-09-07;1800;2265,454;
2018-09-07;1900;822,562;
2018-09-07;2000;191,836;
2018-09-07;2100;16,032;
2018-09-07;2200;-3,54;
2018-09-07;2300;-3,531;
2018-09-08;0000;-3,54;
2018-09-08;0100;-3,528;
2018-09-08;0200;-3,129;
2018-09-08;0300;-3,512;
2018-09-08;0400;-3,443;
2018-09-08;0500;-3,286;
2018-09-08;0600;-3,481;
2018-09-08;0700;-3,343;
2018-09-08;0800;-3,207;
2018-09-08;0900;49,13;
2018-09-08;1000;326,059;
2018-09-08;1100;1146,79;
2018-09-08;1200;1674,488;
2018-09-08;1300;2603,291;
2018-09-08;1400;3402,837;
2018-09-08;1500;3581,282;
2018-09-08;1600;2649,954;
2018-09-08;1700;2570,465;
2018-09-08;1800;1799,311;
2018-09-08;1900;797,212;
2018-09-08;2000;220,846;
2018-09-08;2100;8,022;
2018-09-08;2200;-3,54;
2018-09-08;2300;-3,54;
2018-09-09;0000;-3,49;
2018-09-09;0100;-3,54;
2018-09-09;0200;-3,54;
2018-09-09;0300;-3,54;
2018-09-09;0400;-3,485;
2018-09-09;0500;-3,291;
2018-09-09;0600;-3,54;
2018-09-09;0700;-3,54;
2018-09-09;0800;-3,411;
2018-09-09;0900;48,054;
2018-09-09;1000;365,627;
2018-09-09;1100;689,546;
2018-09-09;1200;2195,731;
2018-09-09;1300;2684,209;
2018-09-09;1400;3477,961;
2018-09-09;1500;3341,738;
2018-09-09;1600;3223,94;
2018-09-09;1700;2795,068;
2018-09-09;1800;2080,181;
2018-09-09;1900;773,93;
2018-09-09;2000;197,94;
2018-09-09;2100;11,012;
2018-09-09;2200;-3,54;
2018-09-09;2300;-3,524;
2018-09-10;0000;-3,483;
2018-09-10;0100;-3,057;
2018-09-10;0200;-2,447;
2018-09-10;0300;-2,812;
2018-09-10;0400;-3,245;
2018-09-10;0500;-1,934;
2018-09-10;0600;-2,098;
2018-09-10;0700;-1,796;
2018-09-10;0800;-1,314;
2018-09-10;0900;20,99;
2018-09-10;1000;288,837;
2018-09-10;1100;702,711;
2018-09-10;1200;1796,6;
2018-09-10;1300;1236,348;
2018-09-10;1400;2088,948;
2018-09-10;1500;2804,755;
2018-09-10;1600;2832,13;
2018-09-10;1700;2374,459;
2018-09-10;1800;1790,502;
2018-09-10;1900;785,787;
2018-09-10;2000;295,596;
2018-09-10;2100;15,412;
2018-09-10;2200;-2,591;
2018-09-10;2300;-2,516;
2018-09-11;0000;-1,433;
2018-09-11;0100;-2,197;
2018-09-11;0200;-1,877;
2018-09-11;0300;-3,039;
2018-09-11;0400;-3,376;
2018-09-11;0500;-2,854;
2018-09-11;0600;-2,689;
2018-09-11;0700;-1,353;
2018-09-11;0800;-1,1;
2018-09-11;0900;45,489;
2018-09-11;1000;337,037;
2018-09-11;1100;874,253;
2018-09-11;1200;1002,374;
2018-09-11;1300;984,547;
2018-09-11;1400;1781,33;
2018-09-11;1500;1082,89;
2018-09-11;1600;2074,939;
2018-09-11;1700;1882,061;
2018-09-11;1800;1562,245;
2018-09-11;1900;503,561;
2018-09-11;2000;214,756;
2018-09-11;2100;7,515;
2018-09-11;2200;-3,54;
2018-09-11;2300;-3,54;
2018-09-12;0000;-3,54;
2018-09-12;0100;-3,524;
2018-09-12;0200;-3,49;
2018-09-12;0300;-3,368;
2018-09-12;0400;-3,343;
2018-09-12;0500;-3,181;
2018-09-12;0600;-3,539;
2018-09-12;0700;-3,54;
2018-09-12;0800;-3,54;
2018-09-12;0900;78,972;
2018-09-12;1000;498,693;
2018-09-12;1100;1404,076;
2018-09-12;1200;2200,934;
2018-09-12;1300;2896,113;
2018-09-12;1400;3303,269;
2018-09-12;1500;3135,024;
2018-09-12;1600;3271,481;
2018-09-12;1700;2866,744;
2018-09-12;1800;2219,225;
2018-09-12;1900;601,359;
2018-09-12;2000;154,469;
2018-09-12;2100;10,198;
2018-09-12;2200;-3,54;
2018-09-12;2300;-3,54;
2018-09-13;0000;-3,54;
2018-09-13;0100;-3,54;
2018-09-13;0200;-3,54;
2018-09-13;0300;-3,459;
2018-09-13;0400;-3,54;
2018-09-13;0500;-3,533;
2018-09-13;0600;-3,54;
2018-09-13;0700;-3,54;
2018-09-13;0800;-3,54;
2018-09-13;0900;49,228;
2018-09-13;1000;338,679;
2018-09-13;1100;1429,026;
2018-09-13;1200;2529,599;
2018-09-13;1300;3114,531;
2018-09-13;1400;3322,534;
2018-09-13;1500;3576,874;
2018-09-13;1600;3211,487;
2018-09-13;1700;2877,487;
2018-09-13;1800;2192,676;
2018-09-13;1900;716,718;
2018-09-13;2000;191,964;
2018-09-13;2100;8,44;
2018-09-13;2200;-3,54;
2018-09-13;2300;-3,54;
2018-09-14;0000;-3,54;
2018-09-14;0100;-3,081;
2018-09-14;0200;-3,334;
2018-09-14;0300;-3,492;
2018-09-14;0400;-3,389;
2018-09-14;0500;-3,325;
2018-09-14;0600;-2,786;
2018-09-14;0700;-2,831;
2018-09-14;0800;-2,121;
2018-09-14;0900;41,469;
2018-09-14;1000;380,21;
2018-09-14;1100;1650,615;
2018-09-14;1200;2282,714;
2018-09-14;1300;2964,775;
2018-09-14;1400;3157,801;
2018-09-14;1500;3505,729;
2018-09-14;1600;3373,019;
2018-09-14;1700;2854,255;
2018-09-14;1800;2214,555;
2018-09-14;1900;609,88;
2018-09-14;2000;193,785;
2018-09-14;2100;10,96;
2018-09-14;2200;-3,54;
2018-09-14;2300;-3,193;
2018-09-15;0000;-3,54;
2018-09-15;0100;-3,516;
2018-09-15;0200;-3,54;
2018-09-15;0300;-3,537;
2018-09-15;0400;-3,447;
2018-09-15;0500;-3,54;
2018-09-15;0600;-3,54;
2018-09-15;0700;-3,54;
2018-09-15;0800;-3,54;
2018-09-15;0900;41,088;
2018-09-15;1000;335,388;
2018-09-15;1100;890,401;
2018-09-15;1200;2185,129;
2018-09-15;1300;2772,201;
2018-09-15;1400;3334,781;
2018-09-15;1500;3370,299;
2018-09-15;1600;3201,894;
2018-09-15;1700;2829,097;
2018-09-15;1800;2135,132;
2018-09-15;1900;841,003;
2018-09-15;2000;222,293;
2018-09-15;2100;5,999;
2018-09-15;2200;-3,538;
2018-09-15;2300;-3,296;
2018-09-16;0000;-3,54;
2018-09-16;0100;-3,54;
2018-09-16;0200;-3,54;
2018-09-16;0300;-3,382;
2018-09-16;0400;-3,015;
2018-09-16;0500;-2,464;
2018-09-16;0600;-2,239;
2018-09-16;0700;-1,993;
2018-09-16;0800;-1,173;
2018-09-16;0900;47,053;
2018-09-16;1000;448,688;
2018-09-16;1100;1397,243;
2018-09-16;1200;1514,494;
2018-09-16;1300;1763,405;
2018-09-16;1400;1314,882;
2018-09-16;1500;1745,777;
2018-09-16;1600;2373,666;
2018-09-16;1700;2587,677;
2018-09-16;1800;1952,529;
2018-09-16;1900;547,756;
2018-09-16;2000;237,42;
2018-09-16;2100;7,191;
2018-09-16;2200;-2,722;
2018-09-16;2300;-3,397;
2018-09-17;0000;-3,4;
2018-09-17;0100;-2,419;
2018-09-17;0200;-3,253;
2018-09-17;0300;-3,463;
2018-09-17;0400;-2,874;
2018-09-17;0500;-3,514;
2018-09-17;0600;-3,509;
2018-09-17;0700;-3,54;
2018-09-17;0800;-3,461;
2018-09-17;0900;87,259;
2018-09-17;1000;414,877;
2018-09-17;1100;1293,477;
2018-09-17;1200;2213,755;
2018-09-17;1300;2932,3;
2018-09-17;1400;3138,037;
2018-09-17;1500;3571,801;
2018-09-17;1600;3176,791;
2018-09-17;1700;2852,571;
2018-09-17;1800;2044,047;
2018-09-17;1900;677,291;
2018-09-17;2000;162,174;
2018-09-17;2100;6,783;
2018-09-17;2200;-3,54;
2018-09-17;2300;-3,54;
2018-09-18;0000;-3,54;
2018-09-18;0100;-3,377;
2018-09-18;0200;-3,522;
2018-09-18;0300;-3,538;
2018-09-18;0400;-2,745;
2018-09-18;0500;-3,523;
2018-09-18;0600;-2,799;
2018-09-18;0700;-2,461;
2018-09-18;0800;-2,102;
2018-09-18;0900;75,873;
2018-09-18;1000;463,867;
2018-09-18;1100;1401,332;
2018-09-18;1200;2416,038;
2018-09-18;1300;2862,05;
2018-09-18;1400;3016,307;
2018-09-18;1500;2599,786;
2018-09-18;1600;3165,585;
2018-09-18;1700;2394,495;
2018-09-18;1800;2059,227;
2018-09-18;1900;699,088;
2018-09-18;2000;185,017;
2018-09-18;2100;5,337;
2018-09-18;2200;-3,538;
2018-09-18;2300;-3,499;
2018-09-19;0000;-3,176;
2018-09-19;0100;-2,308;
2018-09-19;0200;-3,06;
2018-09-19;0300;-2,643;
2018-09-19;0400;-3,193;
2018-09-19;0500;-3,517;
2018-09-19;0600;-3,511;
2018-09-19;0700;-3,042;
2018-09-19;0800;-2,118;
2018-09-19;0900;53,194;
2018-09-19;1000;433,658;
2018-09-19;1100;1546,578;
2018-09-19;1200;1891,359;
2018-09-19;1300;2106,248;
2018-09-19;1400;2911,208;
2018-09-19;1500;1999,87;
2018-09-19;1600;1098,049;
2018-09-19;1700;1132,464;
2018-09-19;1800;1298,851;
2018-09-19;1900;654,653;
2018-09-19;2000;229,927;
2018-09-19;2100;10,921;
2018-09-19;2200;-3,505;
2018-09-19;2300;-3,54;
2018-09-20;0000;-3,303;
2018-09-20;0100;-3,004;
2018-09-20;0200;-3,267;
2018-09-20;0300;-2,915;
2018-09-20;0400;-3,533;
2018-09-20;0500;-3,08;
2018-09-20;0600;-3,413;
2018-09-20;0700;-2,885;
2018-09-20;0800;-3,121;
2018-09-20;0900;70,062;
2018-09-20;1000;433,341;
2018-09-20;1100;1341,472;
2018-09-20;1200;1240,146;
2018-09-20;1300;2590,019;
2018-09-20;1400;3395,192;
2018-09-20;1500;3523,611;
2018-09-20;1600;3312,514;
2018-09-20;1700;2871,803;
2018-09-20;1800;1917,266;
2018-09-20;1900;777,06;
2018-09-20;2000;189,895;
2018-09-20;2100;9,626;
2018-09-20;2200;-2,296;
2018-09-20;2300;-,151;
2018-09-21;0000;-2,174;
2018-09-21;0100;-3,238;
2018-09-21;0200;-3,053;
2018-09-21;0300;-3,323;
2018-09-21;0400;-2,913;
2018-09-21;0500;-2,05;
2018-09-21;0600;-3,524;
2018-09-21;0700;-3,527;
2018-09-21;0800;-3,447;
2018-09-21;0900;59,385;
2018-09-21;1000;505,703;
2018-09-21;1100;546,499;
2018-09-21;1200;1731,16;
2018-09-21;1300;1692,248;
2018-09-21;1400;3276,746;
2018-09-21;1500;2920,175;
2018-09-21;1600;2479,788;
2018-09-21;1700;2953,317;
2018-09-21;1800;2038,876;
2018-09-21;1900;555,36;
2018-09-21;2000;233,401;
2018-09-21;2100;6,216;
2018-09-21;2200;-3,54;
2018-09-21;2300;-3,508;
2018-09-22;0000;-3,533;
2018-09-22;0100;-3,123;
2018-09-22;0200;-3,145;
2018-09-22;0300;-2,755;
2018-09-22;0400;-3,245;
2018-09-22;0500;-3,441;
2018-09-22;0600;-3,54;
2018-09-22;0700;-3,525;
2018-09-22;0800;-3,326;
2018-09-22;0900;73,808;
2018-09-22;1000;460,297;
2018-09-22;1100;1284,785;
2018-09-22;1200;2441,184;
2018-09-22;1300;3124,933;
2018-09-22;1400;3548,036;
2018-09-22;1500;3612,772;
2018-09-22;1600;3383,299;
2018-09-22;1700;2929,623;
2018-09-22;1800;2220,427;
2018-09-22;1900;584,289;
2018-09-22;2000;142,456;
2018-09-22;2100;6,55;
2018-09-22;2200;-3,54;
2018-09-22;2300;-3,54;
2018-09-23;0000;-3,54;
2018-09-23;0100;-3,54;
2018-09-23;0200;-3,54;
2018-09-23;0300;-3,54;
2018-09-23;0400;-3,51;
2018-09-23;0500;-3,513;
2018-09-23;0600;-3,525;
2018-09-23;0700;-3,54;
2018-09-23;0800;-3,261;
2018-09-23;0900;97,565;
2018-09-23;1000;660,951;
2018-09-23;1100;1586,744;
2018-09-23;1200;2599,959;
2018-09-23;1300;2748,719;
2018-09-23;1400;3222,947;
2018-09-23;1500;2377,808;
2018-09-23;1600;2112,159;
2018-09-23;1700;2126,378;
2018-09-23;1800;1478,681;
2018-09-23;1900;334,613;
2018-09-23;2000;231,591;
2018-09-23;2100;16,513;
2018-09-23;2200;-2,362;
2018-09-23;2300;-,018;
2018-09-24;0000;-1,844;
2018-09-24;0100;-1,919;
2018-09-24;0200;-2,823;
2018-09-24;0300;-2,955;
2018-09-24;0400;-2,796;
2018-09-24;0500;-2,554;
2018-09-24;0600;-2,978;
2018-09-24;0700;-3,48;
2018-09-24;0800;-3,361;
2018-09-24;0900;68,896;
2018-09-24;1000;540,488;
2018-09-24;1100;967,391;
2018-09-24;1200;1978,967;
2018-09-24;1300;2600,452;
2018-09-24;1400;2950,941;
2018-09-24;1500;3354,681;
2018-09-24;1600;2932,328;
2018-09-24;1700;2590,885;
2018-09-24;1800;1490,143;
2018-09-24;1900;465,919;
2018-09-24;2000;190,424;
2018-09-24;2100;7,16;
2018-09-24;2200;-3,54;
2018-09-24;2300;-3,54;
2018-09-25;0000;-3,54;
2018-09-25;0100;-3,496;
2018-09-25;0200;-3,331;
2018-09-25;0300;-3,522;
2018-09-25;0400;-3,531;
2018-09-25;0500;-3,506;
2018-09-25;0600;-3,507;
2018-09-25;0700;-3,54;
2018-09-25;0800;-3,428;
2018-09-25;0900;121,075;
2018-09-25;1000;513,713;
2018-09-25;1100;1295,49;
2018-09-25;1200;2244,017;
2018-09-25;1300;1892,47;
2018-09-25;1400;2601,56;
2018-09-25;1500;3399,631;
2018-09-25;1600;3116,14;
2018-09-25;1700;2436,042;
2018-09-25;1800;1822,413;
2018-09-25;1900;600,122;
2018-09-25;2000;243,352;
2018-09-25;2100;8,923;
2018-09-25;2200;-3,54;
2018-09-25;2300;-3,54;
2018-09-26;0000;-3,54;
2018-09-26;0100;-3,54;
2018-09-26;0200;-3,502;
2018-09-26;0300;-3,539;
2018-09-26;0400;-3,533;
2018-09-26;0500;-3,513;
2018-09-26;0600;-3,538;
2018-09-26;0700;-3,5;
2018-09-26;0800;-3,402;
2018-09-26;0900;81,2;
2018-09-26;1000;657,261;
2018-09-26;1100;1333,046;
2018-09-26;1200;1779,07;
2018-09-26;1300;2403,594;
2018-09-26;1400;3337,466;
2018-09-26;1500;3069,904;
2018-09-26;1600;1991,345;
2018-09-26;1700;2474,135;
2018-09-26;1800;2012,076;
2018-09-26;1900;691,595;
2018-09-26;2000;217,096;
2018-09-26;2100;9,033;
2018-09-26;2200;-3,51;
2018-09-26;2300;-3,47;
2018-09-27;0000;-3,522;
2018-09-27;0100;-3,54;
2018-09-27;0200;-3,423;
2018-09-27;0300;-3,481;
2018-09-27;0400;-2,61;
2018-09-27;0500;-2,786;
2018-09-27;0600;-2,503;
2018-09-27;0700;-2,135;
2018-09-27;0800;-2,811;
2018-09-27;0900;53,469;
2018-09-27;1000;461,528;
2018-09-27;1100;1207,568;
2018-09-27;1200;1619,375;
2018-09-27;1300;1880,979;
2018-09-27;1400;2879,519;
2018-09-27;1500;3523,167;
2018-09-27;1600;3270,79;
2018-09-27;1700;2314,056;
2018-09-27;1800;1920,016;
2018-09-27;1900;765,346;
2018-09-27;2000;230,466;
2018-09-27;2100;5,601;
2018-09-27;2200;-3,521;
2018-09-27;2300;-3,509;
2018-09-28;0000;-3,52;
2018-09-28;0100;-3,493;
2018-09-28;0200;-3,424;
2018-09-28;0300;-3,481;
2018-09-28;0400;-3,54;
2018-09-28;0500;-3,49;
2018-09-28;0600;-3,54;
2018-09-28;0700;-3,533;
2018-09-28;0800;-3,54;
2018-09-28;0900;107,555;
2018-09-28;1000;426,067;
2018-09-28;1100;1572,7;
2018-09-28;1200;2652,853;
2018-09-28;1300;3266,256;
2018-09-28;1400;3613,091;
2018-09-28;1500;3685,055;
2018-09-28;1600;3475,148;
2018-09-28;1700;2991,784;
2018-09-28;1800;2270,072;
2018-09-28;1900;770,761;
2018-09-28;2000;128,725;
2018-09-28;2100;5,237;
2018-09-28;2200;-3,54;
2018-09-28;2300;-3,533;
2018-09-29;0000;-3,539;
2018-09-29;0100;-3,319;
2018-09-29;0200;-3,25;
2018-09-29;0300;-3,199;
2018-09-29;0400;-3,105;
2018-09-29;0500;-2,819;
2018-09-29;0600;-2,531;
2018-09-29;0700;-2,991;
2018-09-29;0800;-2,01;
2018-09-29;0900;115,798;
2018-09-29;1000;338,994;
2018-09-29;1100;1078;
2018-09-29;1200;2399,531;
2018-09-29;1300;2791,868;
2018-09-29;1400;2807,977;
2018-09-29;1500;3531,855;
2018-09-29;1600;3341,427;
2018-09-29;1700;1918,625;
2018-09-29;1800;1871,628;
2018-09-29;1900;754,496;
2018-09-29;2000;203,308;
2018-09-29;2100;7,006;
2018-09-29;2200;-3,016;
2018-09-29;2300;-3,152;
2018-09-30;0000;-3,484;
2018-09-30;0100;-3,192;
2018-09-30;0200;-3,54;
2018-09-30;0300;-3,472;
2018-09-30;0400;-3,149;
2018-09-30;0500;-3,28;
2018-09-30;0600;-3,528;
2018-09-30;0700;-3,382;
2018-09-30;0800;-3,093;
2018-09-30;0900;97,117;
2018-09-30;1000;546,885;
2018-09-30;1100;1457,366;
2018-09-30;1200;2416,986;
2018-09-30;1300;3160,996;
2018-09-30;1400;3566,585;
2018-09-30;1500;3437,51;
2018-09-30;1600;3423,762;
2018-09-30;1700;2838,867;
2018-09-30;1800;2074,807;
2018-09-30;1900;697,294;
2018-09-30;2000;191,712;
2018-09-30;2100;4,706;
2018-09-30;2200;-3,54;
2018-09-30;2300;-3,54;
2018-10-01;0000;-3,369;
2018-10-01;0100;-3,534;
2018-10-01;0200;-3,54;
2018-10-01;0300;-3,476;
2018-10-01;0400;-3,54;
2018-10-01;0500;-3,54;
2018-10-01;0600;-3,364;
2018-10-01;0700;-3,51;
2018-10-01;0800;-3,526;
2018-10-01;0900;94,599;
2018-10-01;1000;504,024;
2018-10-01;1100;1453,289;
2018-10-01;1200;2668,656;
2018-10-01;1300;3252,723;
2018-10-01;1400;3499,887;
2018-10-01;1500;3719,116;
2018-10-01;1600;3187,877;
2018-10-01;1700;2928,413;
2018-10-01;1800;2249,733;
2018-10-01;1900;748,094;
2018-10-01;2000;194,926;
2018-10-01;2100;5,153;
2018-10-01;2200;-3,54;
2018-10-01;2300;-3,54;
2018-10-02;0000;-3,54;
2018-10-02;0100;-3,54;
2018-10-02;0200;-3,54;
2018-10-02;0300;-3,54;
2018-10-02;0400;-2,627;
2018-10-02;0500;-3,145;
2018-10-02;0600;-2,707;
2018-10-02;0700;-3,54;
2018-10-02;0800;-3,535;
2018-10-02;0900;111,773;
2018-10-02;1000;541,908;
2018-10-02;1100;1649,895;
2018-10-02;1200;2623,816;
2018-10-02;1300;3309,481;
2018-10-02;1400;3709,196;
2018-10-02;1500;3708,665;
2018-10-02;1600;3476,96;
2018-10-02;1700;2988,041;
2018-10-02;1800;2281,658;
2018-10-02;1900;769,595;
2018-10-02;2000;136,089;
2018-10-02;2100;5,23;
2018-10-02;2200;-3,54;
2018-10-02;2300;-3,03;
2018-10-03;0000;-3,24;
2018-10-03;0100;-3,245;
2018-10-03;0200;-1,357;
2018-10-03;0300;-,931;
2018-10-03;0400;-1,037;
2018-10-03;0500;-1,066;
2018-10-03;0600;-1,49;
2018-10-03;0700;-2,988;
2018-10-03;0800;-3,119;
2018-10-03;0900;172,742;
2018-10-03;1000;573,152;
2018-10-03;1100;1556,777;
2018-10-03;1200;2397,615;
2018-10-03;1300;3174,541;
2018-10-03;1400;3273,393;
2018-10-03;1500;3294,689;
2018-10-03;1600;3436,011;
2018-10-03;1700;2931,95;
2018-10-03;1800;2178,864;
2018-10-03;1900;727,802;
2018-10-03;2000;185,754;
2018-10-03;2100;3,79;
2018-10-03;2200;-3,54;
2018-10-03;2300;-3,497;
2018-10-04;0000;-3,443;
2018-10-04;0100;-3,494;
2018-10-04;0200;-3,537;
2018-10-04;0300;-2,522;
2018-10-04;0400;-2,431;
2018-10-04;0500;-3,414;
2018-10-04;0600;-1,269;
2018-10-04;0700;-2,179;
2018-10-04;0800;-,23;
2018-10-04;0900;74,648;
2018-10-04;1000;355,383;
2018-10-04;1100;1310,992;
2018-10-04;1200;1432,122;
2018-10-04;1300;1179,867;
2018-10-04;1400;2717,068;
2018-10-04;1500;2342,476;
2018-10-04;1600;3122,281;
2018-10-04;1700;2696,466;
2018-10-04;1800;2220,323;
2018-10-04;1900;767,984;
2018-10-04;2000;221,695;
2018-10-04;2100;5,138;
2018-10-04;2200;-3,441;
2018-10-04;2300;-3,46;
2018-10-05;0000;-2,928;
2018-10-05;0100;-2,631;
2018-10-05;0200;-2,167;
2018-10-05;0300;-2,62;
2018-10-05;0400;-3,427;
2018-10-05;0500;-2,773;
2018-10-05;0600;-3,175;
2018-10-05;0700;-3,124;
2018-10-05;0800;-2,956;
2018-10-05;0900;89,416;
2018-10-05;1000;501,38;
2018-10-05;1100;1572,653;
2018-10-05;1200;2056,166;
2018-10-05;1300;1995,291;
2018-10-05;1400;3787,481;
2018-10-05;1500;3637,999;
2018-10-05;1600;3520,584;
2018-10-05;1700;2915,095;
2018-10-05;1800;2118,969;
2018-10-05;1900;638,417;
2018-10-05;2000;162,412;
2018-10-05;2100;5,704;
2018-10-05;2200;-3,506;
2018-10-05;2300;-3,504;
2018-10-06;0000;-3,306;
2018-10-06;0100;-3,151;
2018-10-06;0200;-3,376;
2018-10-06;0300;-3,127;
2018-10-06;0400;-2,9;
2018-10-06;0500;-3,161;
2018-10-06;0600;-3,294;
2018-10-06;0700;-3,531;
2018-10-06;0800;-3,535;
2018-10-06;0900;156,045;
2018-10-06;1000;477,097;
2018-10-06;1100;1800,485;
2018-10-06;1200;2700,321;
2018-10-06;1300;3299,666;
2018-10-06;1400;3425,218;
2018-10-06;1500;3659,012;
2018-10-06;1600;2996,149;
2018-10-06;1700;2879,576;
2018-10-06;1800;2113,445;
2018-10-06;1900;700,854;
2018-10-06;2000;178,976;
2018-10-06;2100;4,728;
2018-10-06;2200;-3,54;
2018-10-06;2300;-3,54;
2018-10-07;0000;-3,216;
2018-10-07;0100;-3,178;
2018-10-07;0200;-2,865;
2018-10-07;0300;-3,212;
2018-10-07;0400;-1,779;
2018-10-07;0500;-3,062;
2018-10-07;0600;-,961;
2018-10-07;0700;-3,406;
2018-10-07;0800;-2,797;
2018-10-07;0900;124,252;
2018-10-07;1000;495,829;
2018-10-07;1100;1447,99;
2018-10-07;1200;2227,573;
2018-10-07;1300;2653,017;
2018-10-07;1400;3405,788;
2018-10-07;1500;3538,098;
2018-10-07;1600;3400,502;
2018-10-07;1700;2921,535;
2018-10-07;1800;1569,016;
2018-10-07;1900;732,692;
2018-10-07;2000;187,07;
